"item_id","point_name","equipment","parent_equipment_name","equipment_type"
14322,Previous Days Accum Volume,AXIS #3H Production Meter - LAVACA,,Gas Meter
14323,Heating Value,AXIS #3H Production Meter - LAVACA,,Gas Meter
14324,Orifice Plate Size,AXIS #3H Production Meter - LAVACA,,Gas Meter
14325,Differential Pressure,AXIS #3H Production Meter - LAVACA,,Gas Meter
14326,Static Pressure,AXIS #3H Production Meter - LAVACA,,Gas Meter
14327,Gas Flow Rate,AXIS #3H Production Meter - LAVACA,,Gas Meter
14328,Temperature,AXIS #3H Production Meter - LAVACA,,Gas Meter
14329,Current Days Accum Volume,AXIS #3H Gas Lift Meter - LAVACA,,Gas Meter
14330,Previous Days Accum Volume,AXIS #3H Gas Lift Meter - LAVACA,,Gas Meter
14331,Heating Value,AXIS #3H Gas Lift Meter - LAVACA,,Gas Meter
14332,Orifice Plate Size,AXIS #3H Gas Lift Meter - LAVACA,,Gas Meter
14333,Differential Pressure,AXIS #3H Gas Lift Meter - LAVACA,,Gas Meter
14334,Static Pressure,AXIS #3H Gas Lift Meter - LAVACA,,Gas Meter
14335,Gas Flow Rate,AXIS #3H Gas Lift Meter - LAVACA,,Gas Meter
14336,Temperature,AXIS #3H Gas Lift Meter - LAVACA,,Gas Meter
14337,Current Days Accum Volume,AZURITE A1H Production Meter - LAVACA,,Gas Meter
14338,Previous Days Accum Volume,AZURITE A1H Production Meter - LAVACA,,Gas Meter
14339,Heating Value,AZURITE A1H Production Meter - LAVACA,,Gas Meter
14340,Orifice Plate Size,AZURITE A1H Production Meter - LAVACA,,Gas Meter
14341,Differential Pressure,AZURITE A1H Production Meter - LAVACA,,Gas Meter
14342,Static Pressure,AZURITE A1H Production Meter - LAVACA,,Gas Meter
14343,Gas Flow Rate,AZURITE A1H Production Meter - LAVACA,,Gas Meter
14344,Temperature,AZURITE A1H Production Meter - LAVACA,,Gas Meter
14345,Current Days Accum Volume,AZURITE B2H Production Meter - LAVACA,,Gas Meter
14346,Previous Days Accum Volume,AZURITE B2H Production Meter - LAVACA,,Gas Meter
14347,Heating Value,AZURITE B2H Production Meter - LAVACA,,Gas Meter
14348,Orifice Plate Size,AZURITE B2H Production Meter - LAVACA,,Gas Meter
14349,Differential Pressure,AZURITE B2H Production Meter - LAVACA,,Gas Meter
14350,Static Pressure,AZURITE B2H Production Meter - LAVACA,,Gas Meter
14351,Gas Flow Rate,AZURITE B2H Production Meter - LAVACA,,Gas Meter
14352,Temperature,AZURITE B2H Production Meter - LAVACA,,Gas Meter
14353,Current Days Accum Volume,BADGER #1H Production Meter - LAVACA,BADGER #1H,Gas Meter
14354,Previous Days Accum Volume,BADGER #1H Production Meter - LAVACA,BADGER #1H,Gas Meter
14355,Heating Value,BADGER #1H Production Meter - LAVACA,BADGER #1H,Gas Meter
14356,Orifice Plate Size,BADGER #1H Production Meter - LAVACA,BADGER #1H,Gas Meter
14357,Differential Pressure,BADGER #1H Production Meter - LAVACA,BADGER #1H,Gas Meter
14358,Static Pressure,BADGER #1H Production Meter - LAVACA,BADGER #1H,Gas Meter
14359,Gas Flow Rate,BADGER #1H Production Meter - LAVACA,BADGER #1H,Gas Meter
14360,Temperature,BADGER #1H Production Meter - LAVACA,BADGER #1H,Gas Meter
14361,Current Days Accum Volume,BADGER #1H Gas Lift Meter - LAVACA,,Gas Meter
14362,Previous Days Accum Volume,BADGER #1H Gas Lift Meter - LAVACA,,Gas Meter
14363,Heating Value,BADGER #1H Gas Lift Meter - LAVACA,,Gas Meter
14364,Orifice Plate Size,BADGER #1H Gas Lift Meter - LAVACA,,Gas Meter
14365,Differential Pressure,BADGER #1H Gas Lift Meter - LAVACA,,Gas Meter
14366,Static Pressure,BADGER #1H Gas Lift Meter - LAVACA,,Gas Meter
14367,Gas Flow Rate,BADGER #1H Gas Lift Meter - LAVACA,,Gas Meter
14368,Temperature,BADGER #1H Gas Lift Meter - LAVACA,,Gas Meter
14369,Current Days Accum Volume,BERTHA #1H Production Meter - LAVACA,BERTHA #1H,Gas Meter
14370,Previous Days Accum Volume,BERTHA #1H Production Meter - LAVACA,BERTHA #1H,Gas Meter
14371,Heating Value,BERTHA #1H Production Meter - LAVACA,BERTHA #1H,Gas Meter
14372,Orifice Plate Size,BERTHA #1H Production Meter - LAVACA,BERTHA #1H,Gas Meter
14373,Differential Pressure,BERTHA #1H Production Meter - LAVACA,BERTHA #1H,Gas Meter
14374,Static Pressure,BERTHA #1H Production Meter - LAVACA,BERTHA #1H,Gas Meter
14375,Gas Flow Rate,BERTHA #1H Production Meter - LAVACA,BERTHA #1H,Gas Meter
14376,Temperature,BERTHA #1H Production Meter - LAVACA,BERTHA #1H,Gas Meter
14377,Current Days Accum Volume,BERTHA #1H Gas Lift Meter - LAVACA,,Gas Meter
14378,Previous Days Accum Volume,BERTHA #1H Gas Lift Meter - LAVACA,,Gas Meter
14379,Heating Value,BERTHA #1H Gas Lift Meter - LAVACA,,Gas Meter
14380,Orifice Plate Size,BERTHA #1H Gas Lift Meter - LAVACA,,Gas Meter
14381,Differential Pressure,BERTHA #1H Gas Lift Meter - LAVACA,,Gas Meter
14382,Static Pressure,BERTHA #1H Gas Lift Meter - LAVACA,,Gas Meter
14383,Gas Flow Rate,BERTHA #1H Gas Lift Meter - LAVACA,,Gas Meter
14384,Temperature,BERTHA #1H Gas Lift Meter - LAVACA,,Gas Meter
14385,Current Days Accum Volume,BIG FIVE A1 H Production Meter - LAVACA,,Gas Meter
14386,Previous Days Accum Volume,BIG FIVE A1 H Production Meter - LAVACA,,Gas Meter
14387,Heating Value,BIG FIVE A1 H Production Meter - LAVACA,,Gas Meter
14388,Orifice Plate Size,BIG FIVE A1 H Production Meter - LAVACA,,Gas Meter
14389,Differential Pressure,BIG FIVE A1 H Production Meter - LAVACA,,Gas Meter
14390,Static Pressure,BIG FIVE A1 H Production Meter - LAVACA,,Gas Meter
14391,Gas Flow Rate,BIG FIVE A1 H Production Meter - LAVACA,,Gas Meter
14392,Temperature,BIG FIVE A1 H Production Meter - LAVACA,,Gas Meter
14393,Current Days Accum Volume,BIG FIVE A1 H Gas Lift Meter - LAVACA,,Gas Meter
14394,Previous Days Accum Volume,BIG FIVE A1 H Gas Lift Meter - LAVACA,,Gas Meter
14395,Heating Value,BIG FIVE A1 H Gas Lift Meter - LAVACA,,Gas Meter
14396,Orifice Plate Size,BIG FIVE A1 H Gas Lift Meter - LAVACA,,Gas Meter
14397,Differential Pressure,BIG FIVE A1 H Gas Lift Meter - LAVACA,,Gas Meter
14398,Static Pressure,BIG FIVE A1 H Gas Lift Meter - LAVACA,,Gas Meter
14399,Gas Flow Rate,BIG FIVE A1 H Gas Lift Meter - LAVACA,,Gas Meter
14400,Temperature,BIG FIVE A1 H Gas Lift Meter - LAVACA,,Gas Meter
14401,Current Days Accum Volume,BIG FIVE B 2H Production Meter - LAVACA,,Gas Meter
14402,Previous Days Accum Volume,BIG FIVE B 2H Production Meter - LAVACA,,Gas Meter
14403,Heating Value,BIG FIVE B 2H Production Meter - LAVACA,,Gas Meter
14404,Orifice Plate Size,BIG FIVE B 2H Production Meter - LAVACA,,Gas Meter
14405,Differential Pressure,BIG FIVE B 2H Production Meter - LAVACA,,Gas Meter
14406,Static Pressure,BIG FIVE B 2H Production Meter - LAVACA,,Gas Meter
14407,Gas Flow Rate,BIG FIVE B 2H Production Meter - LAVACA,,Gas Meter
14408,Temperature,BIG FIVE B 2H Production Meter - LAVACA,,Gas Meter
14409,Current Days Accum Volume,BIG FIVE B 2H Gas Lift Meter - LAVACA,,Gas Meter
14410,Previous Days Accum Volume,BIG FIVE B 2H Gas Lift Meter - LAVACA,,Gas Meter
14411,Heating Value,BIG FIVE B 2H Gas Lift Meter - LAVACA,,Gas Meter
14412,Orifice Plate Size,BIG FIVE B 2H Gas Lift Meter - LAVACA,,Gas Meter
14413,Differential Pressure,BIG FIVE B 2H Gas Lift Meter - LAVACA,,Gas Meter
14414,Static Pressure,BIG FIVE B 2H Gas Lift Meter - LAVACA,,Gas Meter
14415,Gas Flow Rate,BIG FIVE B 2H Gas Lift Meter - LAVACA,,Gas Meter
14416,Temperature,BIG FIVE B 2H Gas Lift Meter - LAVACA,,Gas Meter
14417,Current Days Accum Volume,BLONDE #2 Production Meter - LAVACA,BLONDE #2,Gas Meter
14418,Previous Days Accum Volume,BLONDE #2 Production Meter - LAVACA,BLONDE #2,Gas Meter
14419,Heating Value,BLONDE #2 Production Meter - LAVACA,BLONDE #2,Gas Meter
14420,Orifice Plate Size,BLONDE #2 Production Meter - LAVACA,BLONDE #2,Gas Meter
14421,Differential Pressure,BLONDE #2 Production Meter - LAVACA,BLONDE #2,Gas Meter
14422,Static Pressure,BLONDE #2 Production Meter - LAVACA,BLONDE #2,Gas Meter
14423,Gas Flow Rate,BLONDE #2 Production Meter - LAVACA,BLONDE #2,Gas Meter
14424,Temperature,BLONDE #2 Production Meter - LAVACA,BLONDE #2,Gas Meter
14425,Current Days Accum Volume,BLONDE #2 Gas Lift Meter - LAVACA,,Gas Meter
14426,Previous Days Accum Volume,BLONDE #2 Gas Lift Meter - LAVACA,,Gas Meter
14427,Heating Value,BLONDE #2 Gas Lift Meter - LAVACA,,Gas Meter
14428,Orifice Plate Size,BLONDE #2 Gas Lift Meter - LAVACA,,Gas Meter
14429,Differential Pressure,BLONDE #2 Gas Lift Meter - LAVACA,,Gas Meter
14430,Static Pressure,BLONDE #2 Gas Lift Meter - LAVACA,,Gas Meter
14431,Gas Flow Rate,BLONDE #2 Gas Lift Meter - LAVACA,,Gas Meter
14432,Temperature,BLONDE #2 Gas Lift Meter - LAVACA,,Gas Meter
14433,Current Days Accum Volume,BLONDE #3H Production Meter - LAVACA,BLONDE #3H,Gas Meter
14434,Previous Days Accum Volume,BLONDE #3H Production Meter - LAVACA,BLONDE #3H,Gas Meter
14435,Heating Value,BLONDE #3H Production Meter - LAVACA,BLONDE #3H,Gas Meter
14436,Orifice Plate Size,BLONDE #3H Production Meter - LAVACA,BLONDE #3H,Gas Meter
14437,Differential Pressure,BLONDE #3H Production Meter - LAVACA,BLONDE #3H,Gas Meter
14438,Static Pressure,BLONDE #3H Production Meter - LAVACA,BLONDE #3H,Gas Meter
14439,Gas Flow Rate,BLONDE #3H Production Meter - LAVACA,BLONDE #3H,Gas Meter
14440,Temperature,BLONDE #3H Production Meter - LAVACA,BLONDE #3H,Gas Meter
14441,Current Days Accum Volume,BLONDE #3H Gas Lift Meter - LAVACA,,Gas Meter
14442,Previous Days Accum Volume,BLONDE #3H Gas Lift Meter - LAVACA,,Gas Meter
14443,Heating Value,BLONDE #3H Gas Lift Meter - LAVACA,,Gas Meter
14444,Orifice Plate Size,BLONDE #3H Gas Lift Meter - LAVACA,,Gas Meter
14445,Differential Pressure,BLONDE #3H Gas Lift Meter - LAVACA,,Gas Meter
14446,Static Pressure,BLONDE #3H Gas Lift Meter - LAVACA,,Gas Meter
14447,Gas Flow Rate,BLONDE #3H Gas Lift Meter - LAVACA,,Gas Meter
14448,Temperature,BLONDE #3H Gas Lift Meter - LAVACA,,Gas Meter
14449,Current Days Accum Volume,BLONDE #4H Production Meter - LAVACA,BLONDE #4H,Gas Meter
14450,Previous Days Accum Volume,BLONDE #4H Production Meter - LAVACA,BLONDE #4H,Gas Meter
14451,Heating Value,BLONDE #4H Production Meter - LAVACA,BLONDE #4H,Gas Meter
14452,Orifice Plate Size,BLONDE #4H Production Meter - LAVACA,BLONDE #4H,Gas Meter
14453,Differential Pressure,BLONDE #4H Production Meter - LAVACA,BLONDE #4H,Gas Meter
14454,Static Pressure,BLONDE #4H Production Meter - LAVACA,BLONDE #4H,Gas Meter
14455,Gas Flow Rate,BLONDE #4H Production Meter - LAVACA,BLONDE #4H,Gas Meter
14456,Temperature,BLONDE #4H Production Meter - LAVACA,BLONDE #4H,Gas Meter
14457,Current Days Accum Volume,BLONDE #4H Gas Lift Meter - LAVACA,,Gas Meter
14458,Previous Days Accum Volume,BLONDE #4H Gas Lift Meter - LAVACA,,Gas Meter
14459,Heating Value,BLONDE #4H Gas Lift Meter - LAVACA,,Gas Meter
14460,Orifice Plate Size,BLONDE #4H Gas Lift Meter - LAVACA,,Gas Meter
14461,Differential Pressure,BLONDE #4H Gas Lift Meter - LAVACA,,Gas Meter
14462,Static Pressure,BLONDE #4H Gas Lift Meter - LAVACA,,Gas Meter
14463,Gas Flow Rate,BLONDE #4H Gas Lift Meter - LAVACA,,Gas Meter
14464,Temperature,BLONDE #4H Gas Lift Meter - LAVACA,,Gas Meter
14465,Current Days Accum Volume,BLONDE #5H Production Meter - LAVACA,BLONDE #5H,Gas Meter
14466,Previous Days Accum Volume,BLONDE #5H Production Meter - LAVACA,BLONDE #5H,Gas Meter
14467,Heating Value,BLONDE #5H Production Meter - LAVACA,BLONDE #5H,Gas Meter
14468,Orifice Plate Size,BLONDE #5H Production Meter - LAVACA,BLONDE #5H,Gas Meter
14469,Differential Pressure,BLONDE #5H Production Meter - LAVACA,BLONDE #5H,Gas Meter
14470,Static Pressure,BLONDE #5H Production Meter - LAVACA,BLONDE #5H,Gas Meter
14471,Gas Flow Rate,BLONDE #5H Production Meter - LAVACA,BLONDE #5H,Gas Meter
14472,Temperature,BLONDE #5H Production Meter - LAVACA,BLONDE #5H,Gas Meter
14473,Current Days Accum Volume,BLONDE #5H Gas Lift Meter - LAVACA,,Gas Meter
14474,Previous Days Accum Volume,BLONDE #5H Gas Lift Meter - LAVACA,,Gas Meter
14475,Heating Value,BLONDE #5H Gas Lift Meter - LAVACA,,Gas Meter
14476,Orifice Plate Size,BLONDE #5H Gas Lift Meter - LAVACA,,Gas Meter
14477,Differential Pressure,BLONDE #5H Gas Lift Meter - LAVACA,,Gas Meter
14478,Static Pressure,BLONDE #5H Gas Lift Meter - LAVACA,,Gas Meter
14479,Gas Flow Rate,BLONDE #5H Gas Lift Meter - LAVACA,,Gas Meter
14480,Temperature,BLONDE #5H Gas Lift Meter - LAVACA,,Gas Meter
14481,Current Days Accum Volume,BLONDE #6H Production Meter - LAVACA,BLONDE #6H,Gas Meter
14482,Previous Days Accum Volume,BLONDE #6H Production Meter - LAVACA,BLONDE #6H,Gas Meter
14483,Heating Value,BLONDE #6H Production Meter - LAVACA,BLONDE #6H,Gas Meter
14484,Orifice Plate Size,BLONDE #6H Production Meter - LAVACA,BLONDE #6H,Gas Meter
14485,Differential Pressure,BLONDE #6H Production Meter - LAVACA,BLONDE #6H,Gas Meter
14486,Static Pressure,BLONDE #6H Production Meter - LAVACA,BLONDE #6H,Gas Meter
14487,Gas Flow Rate,BLONDE #6H Production Meter - LAVACA,BLONDE #6H,Gas Meter
14488,Temperature,BLONDE #6H Production Meter - LAVACA,BLONDE #6H,Gas Meter
14489,Current Days Accum Volume,BLONDE #6H Gas Lift Meter - LAVACA,,Gas Meter
14490,Previous Days Accum Volume,BLONDE #6H Gas Lift Meter - LAVACA,,Gas Meter
14491,Heating Value,BLONDE #6H Gas Lift Meter - LAVACA,,Gas Meter
14492,Orifice Plate Size,BLONDE #6H Gas Lift Meter - LAVACA,,Gas Meter
14493,Differential Pressure,BLONDE #6H Gas Lift Meter - LAVACA,,Gas Meter
14494,Static Pressure,BLONDE #6H Gas Lift Meter - LAVACA,,Gas Meter
14495,Gas Flow Rate,BLONDE #6H Gas Lift Meter - LAVACA,,Gas Meter
14496,Temperature,BLONDE #6H Gas Lift Meter - LAVACA,,Gas Meter
14497,Current Days Accum Volume,BLONDE #7H Production Meter - LAVACA,BLONDE #7H,Gas Meter
14498,Previous Days Accum Volume,BLONDE #7H Production Meter - LAVACA,BLONDE #7H,Gas Meter
14499,Heating Value,BLONDE #7H Production Meter - LAVACA,BLONDE #7H,Gas Meter
14500,Orifice Plate Size,BLONDE #7H Production Meter - LAVACA,BLONDE #7H,Gas Meter
14501,Differential Pressure,BLONDE #7H Production Meter - LAVACA,BLONDE #7H,Gas Meter
14502,Static Pressure,BLONDE #7H Production Meter - LAVACA,BLONDE #7H,Gas Meter
14503,Gas Flow Rate,BLONDE #7H Production Meter - LAVACA,BLONDE #7H,Gas Meter
14504,Temperature,BLONDE #7H Production Meter - LAVACA,BLONDE #7H,Gas Meter
14505,Current Days Accum Volume,BLONDE #7H Gas Lift Meter - LAVACA,,Gas Meter
14506,Previous Days Accum Volume,BLONDE #7H Gas Lift Meter - LAVACA,,Gas Meter
14507,Heating Value,BLONDE #7H Gas Lift Meter - LAVACA,,Gas Meter
14508,Orifice Plate Size,BLONDE #7H Gas Lift Meter - LAVACA,,Gas Meter
14509,Differential Pressure,BLONDE #7H Gas Lift Meter - LAVACA,,Gas Meter
14510,Static Pressure,BLONDE #7H Gas Lift Meter - LAVACA,,Gas Meter
14511,Gas Flow Rate,BLONDE #7H Gas Lift Meter - LAVACA,,Gas Meter
14512,Temperature,BLONDE #7H Gas Lift Meter - LAVACA,,Gas Meter
14513,Current Days Accum Volume,BLONDE #8H Production Meter - LAVACA,BLONDE #8H,Gas Meter
14514,Previous Days Accum Volume,BLONDE #8H Production Meter - LAVACA,BLONDE #8H,Gas Meter
14515,Heating Value,BLONDE #8H Production Meter - LAVACA,BLONDE #8H,Gas Meter
14516,Orifice Plate Size,BLONDE #8H Production Meter - LAVACA,BLONDE #8H,Gas Meter
14517,Differential Pressure,BLONDE #8H Production Meter - LAVACA,BLONDE #8H,Gas Meter
14518,Static Pressure,BLONDE #8H Production Meter - LAVACA,BLONDE #8H,Gas Meter
14519,Gas Flow Rate,BLONDE #8H Production Meter - LAVACA,BLONDE #8H,Gas Meter
14520,Temperature,BLONDE #8H Production Meter - LAVACA,BLONDE #8H,Gas Meter
14521,Current Days Accum Volume,BLONDE #8H Gas Lift Meter - LAVACA,,Gas Meter
14522,Previous Days Accum Volume,BLONDE #8H Gas Lift Meter - LAVACA,,Gas Meter
14523,Heating Value,BLONDE #8H Gas Lift Meter - LAVACA,,Gas Meter
14524,Orifice Plate Size,BLONDE #8H Gas Lift Meter - LAVACA,,Gas Meter
14525,Differential Pressure,BLONDE #8H Gas Lift Meter - LAVACA,,Gas Meter
14526,Static Pressure,BLONDE #8H Gas Lift Meter - LAVACA,,Gas Meter
14527,Gas Flow Rate,BLONDE #8H Gas Lift Meter - LAVACA,,Gas Meter
14528,Temperature,BLONDE #8H Gas Lift Meter - LAVACA,,Gas Meter
14529,Current Days Accum Volume,BLONDE #9H Production Meter - LAVACA,BLONDE #9H,Gas Meter
14530,Previous Days Accum Volume,BLONDE #9H Production Meter - LAVACA,BLONDE #9H,Gas Meter
14531,Heating Value,BLONDE #9H Production Meter - LAVACA,BLONDE #9H,Gas Meter
14532,Orifice Plate Size,BLONDE #9H Production Meter - LAVACA,BLONDE #9H,Gas Meter
14533,Differential Pressure,BLONDE #9H Production Meter - LAVACA,BLONDE #9H,Gas Meter
14534,Static Pressure,BLONDE #9H Production Meter - LAVACA,BLONDE #9H,Gas Meter
14535,Gas Flow Rate,BLONDE #9H Production Meter - LAVACA,BLONDE #9H,Gas Meter
14536,Temperature,BLONDE #9H Production Meter - LAVACA,BLONDE #9H,Gas Meter
14537,Current Days Accum Volume,BLONDE #9H Gas Lift Meter - LAVACA,,Gas Meter
14538,Previous Days Accum Volume,BLONDE #9H Gas Lift Meter - LAVACA,,Gas Meter
14539,Heating Value,BLONDE #9H Gas Lift Meter - LAVACA,,Gas Meter
14540,Orifice Plate Size,BLONDE #9H Gas Lift Meter - LAVACA,,Gas Meter
14541,Differential Pressure,BLONDE #9H Gas Lift Meter - LAVACA,,Gas Meter
14542,Static Pressure,BLONDE #9H Gas Lift Meter - LAVACA,,Gas Meter
14543,Gas Flow Rate,BLONDE #9H Gas Lift Meter - LAVACA,,Gas Meter
14544,Temperature,BLONDE #9H Gas Lift Meter - LAVACA,,Gas Meter
14545,Current Days Accum Volume,BLOODSTONE C 3H Production Meter - LAVACA,,Gas Meter
14546,Previous Days Accum Volume,BLOODSTONE C 3H Production Meter - LAVACA,,Gas Meter
14547,Heating Value,BLOODSTONE C 3H Production Meter - LAVACA,,Gas Meter
14548,Orifice Plate Size,BLOODSTONE C 3H Production Meter - LAVACA,,Gas Meter
14549,Differential Pressure,BLOODSTONE C 3H Production Meter - LAVACA,,Gas Meter
14550,Static Pressure,BLOODSTONE C 3H Production Meter - LAVACA,,Gas Meter
14551,Gas Flow Rate,BLOODSTONE C 3H Production Meter - LAVACA,,Gas Meter
14552,Temperature,BLOODSTONE C 3H Production Meter - LAVACA,,Gas Meter
14553,Current Days Accum Volume,BLOODSTONE C 3H Gas Lift Meter - LAVACA,,Gas Meter
14554,Previous Days Accum Volume,BLOODSTONE C 3H Gas Lift Meter - LAVACA,,Gas Meter
14555,Heating Value,BLOODSTONE C 3H Gas Lift Meter - LAVACA,,Gas Meter
14556,Orifice Plate Size,BLOODSTONE C 3H Gas Lift Meter - LAVACA,,Gas Meter
14557,Differential Pressure,BLOODSTONE C 3H Gas Lift Meter - LAVACA,,Gas Meter
14558,Static Pressure,BLOODSTONE C 3H Gas Lift Meter - LAVACA,,Gas Meter
14559,Gas Flow Rate,BLOODSTONE C 3H Gas Lift Meter - LAVACA,,Gas Meter
14560,Temperature,BLOODSTONE C 3H Gas Lift Meter - LAVACA,,Gas Meter
14561,Current Days Accum Volume,BLOODSTONE D 4H Production Meter - LAVACA,,Gas Meter
14562,Previous Days Accum Volume,BLOODSTONE D 4H Production Meter - LAVACA,,Gas Meter
14563,Heating Value,BLOODSTONE D 4H Production Meter - LAVACA,,Gas Meter
14564,Orifice Plate Size,BLOODSTONE D 4H Production Meter - LAVACA,,Gas Meter
14565,Differential Pressure,BLOODSTONE D 4H Production Meter - LAVACA,,Gas Meter
14566,Static Pressure,BLOODSTONE D 4H Production Meter - LAVACA,,Gas Meter
14567,Gas Flow Rate,BLOODSTONE D 4H Production Meter - LAVACA,,Gas Meter
14568,Temperature,BLOODSTONE D 4H Production Meter - LAVACA,,Gas Meter
14569,Current Days Accum Volume,BLOODSTONE D 4H Gas Lift Meter - LAVACA,,Gas Meter
14570,Previous Days Accum Volume,BLOODSTONE D 4H Gas Lift Meter - LAVACA,,Gas Meter
14571,Heating Value,BLOODSTONE D 4H Gas Lift Meter - LAVACA,,Gas Meter
14572,Orifice Plate Size,BLOODSTONE D 4H Gas Lift Meter - LAVACA,,Gas Meter
14573,Differential Pressure,BLOODSTONE D 4H Gas Lift Meter - LAVACA,,Gas Meter
14574,Static Pressure,BLOODSTONE D 4H Gas Lift Meter - LAVACA,,Gas Meter
14575,Gas Flow Rate,BLOODSTONE D 4H Gas Lift Meter - LAVACA,,Gas Meter
14576,Temperature,BLOODSTONE D 4H Gas Lift Meter - LAVACA,,Gas Meter
14577,Current Days Accum Volume,BOCK #4H Production Meter - LAVACA,BOCK #4H,Gas Meter
14578,Previous Days Accum Volume,BOCK #4H Production Meter - LAVACA,BOCK #4H,Gas Meter
14579,Heating Value,BOCK #4H Production Meter - LAVACA,BOCK #4H,Gas Meter
14580,Orifice Plate Size,BOCK #4H Production Meter - LAVACA,BOCK #4H,Gas Meter
14581,Differential Pressure,BOCK #4H Production Meter - LAVACA,BOCK #4H,Gas Meter
14582,Static Pressure,BOCK #4H Production Meter - LAVACA,BOCK #4H,Gas Meter
14583,Gas Flow Rate,BOCK #4H Production Meter - LAVACA,BOCK #4H,Gas Meter
14584,Temperature,BOCK #4H Production Meter - LAVACA,BOCK #4H,Gas Meter
14585,Current Days Accum Volume,BOCK #4H Gas Lift Meter - LAVACA,,Gas Meter
14586,Previous Days Accum Volume,BOCK #4H Gas Lift Meter - LAVACA,,Gas Meter
14587,Heating Value,BOCK #4H Gas Lift Meter - LAVACA,,Gas Meter
14588,Orifice Plate Size,BOCK #4H Gas Lift Meter - LAVACA,,Gas Meter
14589,Differential Pressure,BOCK #4H Gas Lift Meter - LAVACA,,Gas Meter
14590,Static Pressure,BOCK #4H Gas Lift Meter - LAVACA,,Gas Meter
14591,Gas Flow Rate,BOCK #4H Gas Lift Meter - LAVACA,,Gas Meter
14592,Temperature,BOCK #4H Gas Lift Meter - LAVACA,,Gas Meter
14593,Current Days Accum Volume,BOCK #5H Production Meter - LAVACA,BOCK #5H,Gas Meter
14594,Previous Days Accum Volume,BOCK #5H Production Meter - LAVACA,BOCK #5H,Gas Meter
14595,Heating Value,BOCK #5H Production Meter - LAVACA,BOCK #5H,Gas Meter
14596,Orifice Plate Size,BOCK #5H Production Meter - LAVACA,BOCK #5H,Gas Meter
14597,Differential Pressure,BOCK #5H Production Meter - LAVACA,BOCK #5H,Gas Meter
14598,Static Pressure,BOCK #5H Production Meter - LAVACA,BOCK #5H,Gas Meter
14599,Gas Flow Rate,BOCK #5H Production Meter - LAVACA,BOCK #5H,Gas Meter
14600,Temperature,BOCK #5H Production Meter - LAVACA,BOCK #5H,Gas Meter
14601,Current Days Accum Volume,BOCK #5H Gas Lift Meter - LAVACA,,Gas Meter
14602,Previous Days Accum Volume,BOCK #5H Gas Lift Meter - LAVACA,,Gas Meter
14603,Heating Value,BOCK #5H Gas Lift Meter - LAVACA,,Gas Meter
14604,Orifice Plate Size,BOCK #5H Gas Lift Meter - LAVACA,,Gas Meter
14605,Differential Pressure,BOCK #5H Gas Lift Meter - LAVACA,,Gas Meter
